protocol_type,service,duration,src_bytes,dst_bytes,logged_in,count,target
tcp,smtp,3,869,329,1,1,normal
tcp,http,0,302,2569,1,3,normal
tcp,private,0,0,0,0,105,ataque
tcp,private,0,0,0,0,244,ataque
tcp,http,0,296,581,1,15,normal
udp,domain_u,0,43,75,0,162,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,0,0,0,148,ataque
tcp,http,0,350,8002,1,1,normal
udp,domain_u,0,45,120,0,108,normal
tcp,echo,0,0,0,0,242,ataque
tcp,time,0,0,0,0,280,ataque
tcp,smtp,1,1204,325,1,1,normal
tcp,uucp,0,0,0,0,127,ataque
tcp,private,0,0,0,0,67,ataque
tcp,ftp_data,0,37,0,1,2,normal
udp,domain_u,0,44,114,0,180,normal
tcp,ftp_data,0,748,0,0,1,normal
tcp,http,0,288,8045,1,1,normal
tcp,http,0,276,313,1,5,normal
tcp,http,0,324,1918,1,17,normal
udp,private,0,28,0,0,9,ataque
tcp,courier,0,0,0,0,134,ataque
tcp,private,0,0,0,0,104,ataque
tcp,Z39_50,0,0,0,0,159,ataque
tcp,smtp,0,48,284,1,1,normal
tcp,http,0,233,279,1,1,normal
tcp,http,0,332,893,1,14,normal
tcp,http,0,315,1483,1,9,normal
tcp,http,0,176,12971,1,3,normal
tcp,http,0,217,821,1,7,normal
tcp,private,0,0,0,0,35,ataque
tcp,imap4,0,0,0,0,2,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,142,ataque
tcp,http,0,150,5056,1,6,normal
tcp,whois,0,0,0,0,205,ataque
tcp,ftp_data,0,12,0,1,2,normal
udp,domain_u,0,34,34,0,1,normal
udp,private,0,28,0,0,68,ataque
tcp,nntp,0,0,0,0,172,ataque
tcp,http,0,252,382,1,1,normal
tcp,private,0,0,0,0,511,ataque
tcp,http,0,303,1233,1,12,normal
tcp,http,0,339,454,1,7,normal
tcp,http,0,221,1600,1,12,normal
udp,domain_u,0,44,82,0,214,normal
tcp,http,0,235,915,1,4,normal
tcp,http,0,305,900,1,2,normal
tcp,Z39_50,0,0,0,0,251,ataque
udp,other,10349,146,105,0,1,normal
udp,domain_u,0,34,0,0,2,normal
tcp,http,0,246,346,1,4,normal
tcp,private,0,0,0,0,73,ataque
tcp,kshell,0,0,0,0,93,ataque
tcp,private,0,0,0,0,129,ataque
tcp,private,6,6,0,1,212,ataque
tcp,http,0,215,811,1,15,normal
tcp,http,0,211,11514,1,27,normal
tcp,http,0,297,2584,1,3,normal
tcp,private,0,0,0,0,83,ataque
tcp,http,0,0,0,0,1,normal
udp,other,0,113,0,0,33,normal
tcp,private,0,0,0,0,259,ataque
tcp,http,0,279,14361,1,19,normal
udp,domain_u,0,45,134,0,35,normal
tcp,http,0,213,25519,1,4,normal
tcp,smtp,0,2361,547,1,1,normal
udp,domain_u,0,44,131,0,78,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,smtp,2,642,331,1,1,normal
tcp,whois,0,0,0,0,230,ataque
tcp,efs,0,0,0,0,140,ataque
tcp,ftp,1,1237,2449,1,1,ataque
tcp,http,0,0,0,0,1,normal
udp,domain_u,0,46,79,0,249,normal
tcp,private,0,0,0,0,32,ataque
tcp,private,0,0,0,0,106,ataque
tcp,ftp_data,0,334,0,1,1,ataque
tcp,http,0,222,278,1,3,normal
tcp,http,0,192,2067,1,8,normal
tcp,private,0,0,0,0,222,ataque
tcp,courier,0,0,0,0,120,ataque
tcp,http,0,218,438,1,15,normal
tcp,iso_tsap,0,0,0,0,292,ataque
tcp,http,0,267,7363,1,7,normal
tcp,http,0,234,1065,1,9,normal
tcp,Z39_50,0,0,0,0,1,ataque
tcp,telnet,38,800,459008,1,1,normal
tcp,http,0,0,0,0,292,ataque
tcp,http,0,311,370,1,20,normal
tcp,http,0,226,1270,1,8,normal
tcp,hostnames,0,0,0,0,266,ataque
tcp,private,0,0,0,0,243,ataque
tcp,http,0,212,4791,1,2,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,293,1680,1,3,normal
tcp,smtp,0,125,240,1,1,normal
udp,domain_u,0,44,44,0,137,normal
tcp,private,0,0,0,0,68,ataque
tcp,http,0,198,1415,1,1,normal
tcp,http,0,159,487,1,22,normal
tcp,private,0,0,0,0,217,ataque
tcp,http,0,251,580,1,1,normal
tcp,private,0,0,0,0,118,ataque
tcp,ftp_data,0,5891,0,1,12,normal
tcp,finger,0,0,0,0,34,ataque
tcp,finger,0,8,139,0,1,normal
tcp,private,0,0,0,0,211,ataque
tcp,http,0,396,4037,1,25,normal
tcp,http,0,218,401,1,12,normal
tcp,http,0,206,365,1,28,normal
udp,domain_u,0,44,113,0,1,normal
tcp,http,0,230,382,1,1,normal
tcp,http,0,206,14650,1,13,normal
tcp,domain,0,48,483,1,11,normal
tcp,netbios_dgm,0,0,0,0,101,ataque
tcp,smtp,1,1105,331,1,1,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,254,14445,1,12,normal
udp,domain_u,0,43,130,0,101,normal
tcp,private,0,0,0,0,247,ataque
tcp,private,0,0,0,0,199,ataque
tcp,private,0,0,0,0,272,ataque
tcp,http,0,270,8673,1,4,normal
tcp,other,0,0,0,0,509,ataque
tcp,http,0,346,570,1,5,normal
tcp,private,0,0,0,0,224,ataque
tcp,http,0,54540,8314,1,4,ataque
tcp,private,0,0,0,0,88,ataque
tcp,private,0,0,0,0,62,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,bgp,0,0,0,0,296,ataque
tcp,smtp,4,655,339,1,1,normal
tcp,http,0,319,388,1,4,normal
tcp,finger,0,0,0,0,274,ataque
tcp,systat,0,0,0,0,117,ataque
tcp,http,0,195,24572,1,1,normal
tcp,http,0,0,0,0,15,normal
tcp,private,0,0,0,0,279,ataque
tcp,nnsp,0,0,0,0,104,ataque
tcp,smtp,1,2127,328,1,1,normal
tcp,smtp,1,856,330,1,1,normal
tcp,echo,0,0,0,0,179,ataque
tcp,private,0,0,0,0,129,ataque
tcp,courier,0,0,0,0,140,ataque
tcp,smtp,0,1012,334,1,1,normal
tcp,ftp_data,0,8173,0,1,15,normal
tcp,nnsp,0,0,0,0,37,ataque
tcp,ftp,1,1196,2449,1,1,ataque
tcp,http,0,230,0,1,1,normal
tcp,http,0,221,571,1,3,normal
tcp,hostnames,0,0,0,0,206,ataque
tcp,ftp,0,0,0,0,230,ataque
tcp,iso_tsap,0,0,0,0,243,ataque
udp,private,0,105,146,0,4,normal
udp,domain_u,0,45,111,0,233,normal
tcp,http,0,167,11288,1,2,normal
tcp,finger,0,0,0,0,51,ataque
tcp,http,0,0,0,0,113,ataque
tcp,time,0,0,0,0,231,ataque
tcp,ssh,0,0,0,0,217,ataque
tcp,ftp_data,0,12,0,1,1,normal
icmp,ecr_i,0,1032,0,0,508,ataque
tcp,http,0,327,1516,1,7,normal
tcp,other,0,11376,0,1,9,normal
tcp,http,0,304,753,1,11,normal
tcp,ftp_data,0,36530,0,1,1,normal
tcp,http,0,244,1063,1,5,normal
tcp,http,0,310,290,1,4,normal
tcp,http,0,264,872,1,7,normal
udp,other,0,516,4,0,226,normal
tcp,ftp_data,0,0,0,0,292,ataque
udp,domain_u,0,46,78,0,112,normal
tcp,smtp,1,795,330,1,1,normal
tcp,ctf,0,0,0,0,141,ataque
tcp,private,0,0,0,0,219,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,private,0,0,0,0,287,ataque
tcp,smtp,0,1446,387,1,1,normal
tcp,other,12893,1,0,0,2,ataque
icmp,ecr_i,0,1032,0,0,510,ataque
tcp,courier,0,0,0,0,101,ataque
tcp,http,0,141,40380,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,login,0,0,0,0,141,ataque
tcp,http,0,186,409,1,2,normal
tcp,http,0,364,513,1,5,normal
tcp,http,0,300,1380,1,1,normal
udp,domain_u,0,44,92,0,249,normal
tcp,http,0,327,801,1,21,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,367,1579,1,23,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,smtp,3,1322,330,1,1,normal
tcp,private,0,0,0,0,22,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,119,ataque
udp,domain_u,5,134,44,0,304,normal
tcp,http,0,335,2659,1,11,normal
tcp,courier,0,0,0,0,109,ataque
tcp,private,0,0,0,0,82,ataque
tcp,http,0,215,1647,1,20,normal
tcp,ftp_data,0,7767,0,0,1,normal
tcp,courier,0,0,0,0,117,ataque
tcp,private,0,0,0,0,132,ataque
tcp,sunrpc,0,0,0,0,208,ataque
tcp,netbios_ssn,0,0,0,0,228,ataque
udp,domain_u,0,44,75,0,258,normal
tcp,ftp,2,1142,2445,1,1,ataque
tcp,imap4,0,0,0,0,254,ataque
udp,domain_u,0,44,127,0,75,normal
tcp,http,0,235,1028,1,10,normal
icmp,eco_i,0,18,0,0,1,ataque
tcp,private,0,0,0,0,293,ataque
tcp,other,0,0,0,0,509,ataque
tcp,finger,0,0,0,0,17,ataque
tcp,http,0,283,809,1,27,normal
tcp,other,0,3468,0,1,23,normal
tcp,http,0,231,2265,1,12,normal
tcp,http,0,235,406,1,6,normal
tcp,ftp_data,0,16787,0,0,12,normal
tcp,http,0,186,784,1,3,normal
tcp,http,0,54540,8314,1,5,ataque
tcp,http,0,185,21365,1,1,normal
tcp,http,0,298,370,1,14,normal
tcp,nnsp,0,0,0,0,117,ataque
tcp,private,0,0,0,0,140,ataque
tcp,telnet,0,0,0,0,63,ataque
tcp,http,0,0,0,0,56,ataque
udp,domain_u,0,44,70,0,128,normal
tcp,smtp,0,0,0,0,295,ataque
tcp,private,0,0,0,0,103,ataque
tcp,private,0,0,0,0,233,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,private,0,0,0,0,125,ataque
tcp,http,0,333,454,1,6,normal
tcp,smtp,0,1179,281,1,1,normal
tcp,http,0,213,3938,1,38,normal
tcp,ftp,20,226,767,1,1,normal
tcp,http,0,210,6745,1,67,normal
udp,domain_u,0,46,80,0,181,normal
tcp,hostnames,0,0,0,0,273,ataque
tcp,http,0,299,662,1,10,normal
tcp,private,0,0,0,0,179,ataque
tcp,domain,0,0,0,0,235,ataque
tcp,smtp,0,1358,329,1,1,normal
udp,domain_u,0,45,128,0,257,normal
tcp,http,0,211,24572,1,2,normal
tcp,private,0,0,0,0,138,ataque
tcp,http,0,323,2912,1,2,normal
tcp,netstat,0,0,0,0,276,ataque
tcp,ftp_data,0,0,0,0,228,ataque
tcp,http,0,306,1278,1,3,normal
tcp,ftp,1,1195,2447,1,1,ataque
tcp,http,0,154,899,1,17,normal
tcp,ldap,0,0,0,0,235,ataque
tcp,http,0,210,14424,1,2,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,239,3222,1,4,normal
tcp,http,0,171,10188,1,1,normal
tcp,ctf,0,0,0,0,278,ataque
tcp,http,0,210,761,1,2,normal
tcp,ftp_data,0,8173,0,1,13,normal
tcp,name,0,0,0,0,249,ataque
tcp,private,0,0,0,0,113,ataque
tcp,http,0,54540,8314,1,5,ataque
tcp,http,0,313,613,1,10,normal
tcp,netbios_dgm,0,0,0,0,195,ataque
tcp,other,0,0,0,0,509,ataque
tcp,uucp,0,0,0,0,131,ataque
tcp,shell,0,0,0,0,122,ataque
tcp,http,0,333,5933,1,26,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,205,25672,1,5,normal
tcp,name,0,0,0,0,246,ataque
tcp,ftp_data,0,1874,0,1,10,normal
tcp,other,0,0,0,0,324,ataque
tcp,efs,0,0,0,0,81,ataque
tcp,private,0,0,0,0,1,ataque
tcp,http,0,0,0,0,11,ataque
tcp,ftp,27,1507,4152,1,1,normal
tcp,pop_3,0,80,23267,1,1,normal
udp,private,0,105,147,0,8,normal
tcp,http,0,328,616,1,2,normal
icmp,eco_i,0,18,0,0,1,ataque
tcp,smtp,0,1351,329,1,1,normal
tcp,http,0,225,12922,1,15,normal
tcp,http,0,238,3567,1,3,normal
tcp,other,0,0,0,0,511,ataque
tcp,http,0,0,0,0,1,normal
udp,other,0,516,4,0,123,normal
tcp,smtp,18,1351,372,1,1,normal
tcp,other,0,0,0,0,416,ataque
tcp,bgp,0,0,0,0,201,ataque
tcp,private,0,0,0,0,112,ataque
udp,private,0,105,0,0,2,normal
tcp,http,0,294,4359,1,1,normal
tcp,http,9,54540,8314,1,5,ataque
tcp,http,0,245,10128,1,1,normal
tcp,whois,0,0,0,0,217,ataque
tcp,http,0,228,32755,1,1,normal
tcp,http,0,259,3541,1,15,normal
udp,other,14089,147,105,0,4,normal
udp,domain_u,0,42,92,0,1,normal
tcp,ftp_data,0,768,0,1,10,normal
tcp,http,0,277,21067,1,1,normal
tcp,http,0,0,0,0,17,ataque
tcp,http,0,296,366,1,4,normal
tcp,telnet,0,0,0,0,1,normal
tcp,private,0,0,0,0,132,ataque
udp,domain_u,0,45,127,0,48,normal
tcp,vmnet,0,0,0,0,124,ataque
udp,domain_u,46,42,44,0,13,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http_443,0,0,0,0,112,ataque
tcp,http,0,245,255,1,20,normal
udp,other,0,1,0,0,13,ataque
tcp,http,0,0,0,0,1,normal
tcp,smtp,0,1785,325,1,1,normal
tcp,http_443,0,0,0,0,121,ataque
tcp,private,0,0,0,0,245,ataque
tcp,http,0,250,1419,1,22,normal
tcp,ftp_data,0,0,0,0,235,ataque
tcp,smtp,0,2141,387,1,1,normal
tcp,smtp,0,3366,328,1,2,normal
tcp,private,0,0,0,0,122,ataque
tcp,http,0,221,1646,1,12,normal
tcp,other,339,1,0,0,2,ataque
udp,ntp_u,0,48,48,0,1,normal
tcp,http,0,236,3106,1,5,normal
tcp,csnet_ns,0,0,0,0,284,ataque
tcp,ctf,0,0,0,0,289,ataque
tcp,http,0,233,420,1,4,normal
tcp,bgp,0,0,0,0,203,ataque
tcp,private,0,0,0,0,179,ataque
tcp,private,0,0,0,0,130,ataque
tcp,http,0,209,626,1,12,normal
tcp,private,0,0,0,0,90,ataque
tcp,nnsp,0,0,0,0,144,ataque
udp,domain_u,0,44,89,0,176,normal
tcp,smtp,3,2012,334,1,1,normal
tcp,http,0,218,3200,1,19,normal
tcp,http,0,218,1169,1,8,normal
tcp,private,0,0,0,0,217,ataque
tcp,nnsp,0,0,0,0,149,ataque
tcp,smtp,4,1965,399,1,1,normal
tcp,http,0,319,498,1,3,normal
tcp,http,0,159,1822,1,5,normal
tcp,http,0,247,5602,1,11,normal
tcp,http,0,162,4655,1,2,normal
tcp,csnet_ns,0,0,0,0,111,ataque
tcp,private,0,0,0,0,116,ataque
tcp,private,0,0,0,0,119,ataque
udp,other,0,516,4,0,483,normal
udp,domain_u,0,44,69,0,186,normal
tcp,imap4,0,0,0,0,279,ataque
tcp,http,0,301,2698,1,6,normal
tcp,hostnames,0,0,0,0,288,ataque
tcp,http,0,282,263,1,33,normal
tcp,private,0,0,0,0,1,ataque
tcp,http_443,0,0,0,0,123,ataque
tcp,auth,0,0,0,0,213,ataque
tcp,http,0,214,3413,1,19,normal
tcp,http,0,216,369,1,7,normal
udp,domain_u,0,45,136,0,76,normal
tcp,smtp,0,1883,325,1,1,normal
tcp,http,0,291,574,1,14,normal
tcp,http,252,222,238,1,1,normal
tcp,http,0,213,774,1,11,normal
udp,private,0,105,146,0,4,normal
tcp,http,0,297,526,1,14,normal
tcp,http,0,329,6380,1,3,normal
tcp,http,0,201,1464,1,13,normal
tcp,http,0,323,4708,1,13,normal
tcp,http,0,0,0,0,1,normal
tcp,remote_job,0,0,0,0,259,ataque
tcp,smtp,6,1006,328,1,1,normal
tcp,http,0,347,808,1,36,normal
tcp,courier,0,0,0,0,150,ataque
udp,domain_u,0,44,82,0,208,normal
tcp,http,0,168,9551,1,1,normal
tcp,smtp,2,881,336,1,1,normal
tcp,efs,0,0,0,0,146,ataque
tcp,finger,0,8,174,0,1,normal
tcp,private,0,0,0,0,268,ataque
tcp,private,0,0,0,0,114,ataque
tcp,http,0,0,0,0,2,normal
icmp,eco_i,0,8,0,0,1,ataque
udp,other,2726,147,105,0,1,normal
tcp,ftp_data,0,24440,0,1,1,normal
tcp,smtp,0,2493,328,1,1,normal
tcp,private,0,0,0,0,140,ataque
tcp,http,0,243,2559,1,2,normal
tcp,IRC,3,77,17,1,1,normal
udp,domain_u,0,39,39,0,133,normal
tcp,netstat,0,0,0,0,283,ataque
tcp,http,0,305,261,1,10,normal
tcp,private,0,0,0,0,76,ataque
tcp,http,0,224,16644,1,19,normal
udp,private,0,28,0,0,19,ataque
tcp,http,0,325,1674,1,31,normal
tcp,http,0,361,291,1,9,normal
udp,domain_u,0,42,75,0,182,normal
tcp,http,0,251,2920,1,5,normal
tcp,whois,0,0,0,0,227,ataque
tcp,finger,0,0,0,0,34,ataque
tcp,smtp,0,2017,487,1,1,normal
udp,private,0,1,0,0,25,ataque
tcp,finger,0,0,0,0,293,ataque
udp,other,19750,147,105,0,2,normal
tcp,smtp,0,978,546,1,1,normal
tcp,private,0,0,0,0,202,ataque
tcp,echo,0,0,0,0,216,ataque
tcp,http,0,320,1038,1,2,normal
tcp,netbios_ns,0,0,0,0,230,ataque
tcp,http,0,240,492,1,2,normal
tcp,http,0,259,290,1,40,normal
tcp,private,0,0,0,0,142,ataque
tcp,telnet,107,0,0,0,1,normal
tcp,domain,0,0,0,0,129,ataque
tcp,http,0,54540,8314,1,4,ataque
tcp,http,0,300,1380,1,2,normal
tcp,http,0,222,660,1,14,normal
udp,private,0,28,0,0,13,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,287,5200,1,18,normal
tcp,courier,0,0,0,0,130,ataque
tcp,http_443,0,0,0,0,1,ataque
tcp,http,0,208,7355,1,11,normal
tcp,http,0,345,4340,1,14,normal
tcp,ftp_data,0,245,0,0,2,normal
tcp,ctf,0,0,0,0,245,ataque
icmp,eco_i,0,18,0,0,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,0,0,0,10,ataque
tcp,ftp_data,0,0,0,0,250,ataque
tcp,iso_tsap,0,0,0,0,247,ataque
tcp,finger,0,0,0,0,1,ataque
tcp,private,0,0,0,0,119,ataque
tcp,http,0,210,2752,1,12,normal
tcp,discard,0,0,0,0,221,ataque
tcp,ftp_data,0,0,0,0,225,ataque
udp,domain_u,0,44,67,0,106,normal
tcp,private,0,0,0,0,203,ataque
tcp,http,0,363,2801,1,3,normal
tcp,smtp,1,1206,336,1,1,normal
tcp,http,0,184,5515,1,6,normal
tcp,csnet_ns,0,0,0,0,240,ataque
tcp,ftp,1,1252,2453,1,1,ataque
tcp,http,0,256,2078,1,22,normal
tcp,login,0,0,0,0,117,ataque
tcp,http,0,259,4952,1,7,normal
tcp,http,0,0,0,0,17,ataque
tcp,courier,0,0,0,0,124,ataque
tcp,iso_tsap,0,0,0,0,237,ataque
tcp,courier,0,0,0,0,126,ataque
tcp,http,0,200,2170,1,3,normal
tcp,private,0,0,0,0,97,ataque
tcp,http,0,265,3773,1,10,normal
udp,domain_u,0,44,117,0,23,normal
tcp,http,0,193,334,1,15,normal
tcp,smtp,0,2312,334,1,1,normal
tcp,whois,0,0,0,0,115,ataque
tcp,http,0,268,5032,1,1,normal
udp,domain_u,0,44,118,0,114,normal
tcp,smtp,36,2067,335,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
icmp,eco_i,0,30,0,0,1,normal
tcp,klogin,0,0,0,0,142,ataque
tcp,http,0,222,797,1,8,normal
tcp,http,0,314,1010,1,32,normal
tcp,telnet,0,0,0,0,24,ataque
tcp,private,0,0,0,0,227,ataque
tcp,efs,0,0,0,0,150,ataque
tcp,http,0,239,467,1,6,normal
tcp,http,0,194,2148,1,1,normal
tcp,http,0,151,1946,1,1,normal
tcp,name,0,0,0,0,241,ataque
tcp,http,0,0,0,0,8,ataque
tcp,kshell,0,0,0,0,80,ataque
tcp,auth,0,0,0,0,15,ataque
udp,other,9838,147,105,0,1,normal
udp,other,1545,147,105,0,1,normal
tcp,http,0,0,0,0,1,normal
tcp,domain,0,0,0,0,131,ataque
tcp,http,0,15492,8314,1,4,ataque
tcp,other,0,0,0,0,102,ataque
tcp,discard,0,0,0,0,226,ataque
tcp,smtp,1,2732,339,1,1,normal
tcp,private,0,0,0,0,234,ataque
tcp,http,0,226,1820,1,1,normal
tcp,sql_net,0,0,0,0,296,ataque
udp,domain_u,0,36,101,0,1,normal
tcp,http,0,243,7332,1,15,normal
tcp,ftp_data,0,192,0,1,2,normal
tcp,http,0,323,380,1,28,normal
tcp,smtp,0,1261,327,1,1,normal
tcp,other,0,0,0,0,511,ataque
icmp,eco_i,0,8,0,0,1,ataque
udp,domain_u,0,45,82,0,108,normal
udp,domain_u,0,34,34,0,1,normal
tcp,http,0,242,434,1,1,normal
tcp,efs,0,0,0,0,145,ataque
tcp,supdup,0,0,0,0,92,ataque
tcp,ftp_data,0,383,0,0,2,normal
udp,domain_u,0,45,135,0,41,normal
tcp,http,0,221,3413,1,17,normal
tcp,http,0,148,15465,1,1,normal
tcp,http,0,342,7208,1,2,normal
tcp,courier,0,0,0,0,103,ataque
tcp,private,0,0,0,0,104,ataque
tcp,http,0,0,0,0,72,ataque
tcp,private,0,0,0,0,119,ataque
tcp,http,0,187,2025,1,14,normal
tcp,smtp,0,1052,334,1,1,normal
tcp,private,0,0,0,0,255,ataque
udp,domain_u,0,30,0,0,1,normal
tcp,http,0,0,0,0,188,ataque
tcp,ftp_data,2,2194619,0,1,1,normal
tcp,ftp_data,0,192,0,0,2,normal
tcp,http,0,222,1295,1,1,normal
tcp,http,0,288,2025,1,14,normal
tcp,http,0,312,422,1,5,normal
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,167,4026,1,1,normal
tcp,http,3,0,0,1,1,normal
tcp,http,0,0,0,0,1,normal
tcp,private,0,0,0,0,224,ataque
tcp,private,0,0,0,0,135,ataque
tcp,smtp,1,1385,327,1,1,normal
udp,private,0,1,0,0,16,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,228,19659,1,35,normal
tcp,telnet,0,0,0,0,107,ataque
tcp,http,0,300,1466,1,44,normal
tcp,private,0,0,0,0,293,ataque
tcp,http,0,336,361,1,3,normal
tcp,name,0,0,0,0,274,ataque
tcp,kshell,0,0,0,0,106,ataque
tcp,http,0,238,318,1,71,normal
tcp,smtp,0,0,0,0,6,ataque
tcp,private,35171,1,0,0,2,ataque
udp,domain_u,0,44,127,0,111,normal
tcp,private,0,0,0,0,287,ataque
tcp,http,0,231,1012,1,1,normal
tcp,http,0,0,0,0,1,normal
tcp,smtp,0,690,333,1,1,normal
tcp,private,0,0,0,0,189,ataque
tcp,http,0,243,2006,1,26,normal
tcp,telnet,0,0,0,0,43,ataque
tcp,http,0,232,5381,1,4,normal
tcp,daytime,0,0,0,0,209,ataque
tcp,http,0,0,0,0,38,ataque
udp,private,0,105,0,0,2,normal
tcp,smtp,1,1843,404,1,1,normal
tcp,http,0,243,30881,1,4,normal
udp,other,0,516,4,0,229,normal
tcp,private,0,0,0,0,71,ataque
tcp,ftp_data,0,12,0,0,2,normal
tcp,ftp,1,1158,2443,1,1,ataque
tcp,ftp_data,0,276,0,1,1,normal
udp,domain_u,0,44,127,0,272,normal
udp,domain_u,0,44,122,0,199,normal
tcp,http,0,243,7302,1,12,normal
tcp,telnet,8310,132,7344,1,1,normal
tcp,http,0,239,839,1,10,normal
tcp,smtp,2,1634,326,1,1,normal
tcp,http,0,211,24786,1,20,normal
tcp,private,37072,1,0,0,2,ataque
tcp,iso_tsap,0,0,0,0,266,ataque
udp,ntp_u,0,48,48,0,1,normal
tcp,smtp,3,1421,405,1,1,normal
tcp,ftp_data,0,383,0,1,2,normal
tcp,http,0,295,17703,1,1,normal
udp,domain_u,0,45,115,0,1,normal
tcp,private,0,0,0,0,230,ataque
tcp,nntp,5,6,0,1,2,ataque
tcp,ldap,0,0,0,0,96,ataque
tcp,private,38657,1,0,0,2,ataque
udp,domain_u,0,30,0,0,1,normal
udp,private,0,1,0,0,138,ataque
icmp,urp_i,0,78,0,0,50,normal
tcp,telnet,0,0,0,0,298,ataque
tcp,bgp,0,0,0,0,243,ataque
tcp,http,0,194,3182,1,9,normal
tcp,private,0,0,0,0,67,ataque
udp,domain_u,0,46,129,0,46,normal
tcp,discard,0,0,0,0,242,ataque
tcp,netstat,0,0,0,0,105,ataque
tcp,private,0,0,0,0,225,ataque
tcp,http,0,221,187,1,36,normal
tcp,private,0,0,0,0,135,ataque
tcp,ftp_data,0,879,0,1,14,normal
tcp,finger,0,8,138,0,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http_443,0,0,0,0,149,ataque
udp,domain_u,0,45,82,0,229,normal
tcp,http,0,217,1470,1,7,normal
tcp,http,0,245,381,1,1,normal
tcp,http,0,226,383,1,4,normal
tcp,private,0,0,0,0,311,ataque
tcp,other,7,1766,0,1,1,normal
tcp,ftp_data,0,12983,0,1,2,normal
tcp,http,0,255,407,1,7,normal
tcp,http,0,211,2701,1,3,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,217,762,1,22,normal
tcp,http,0,260,1055,1,15,normal
tcp,finger,0,0,0,0,241,ataque
tcp,http,0,213,1400,1,45,normal
tcp,http,0,308,2698,1,4,normal
tcp,http,0,211,2283,1,24,normal
tcp,http,0,247,365,1,9,normal
tcp,http,0,343,6901,1,8,normal
tcp,private,0,0,0,0,206,ataque
tcp,finger,0,0,0,0,286,ataque
tcp,Z39_50,0,0,0,0,253,ataque
tcp,name,0,0,0,0,293,ataque
tcp,sql_net,0,0,0,0,159,ataque
tcp,ftp_data,5063,5133876,0,1,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,209,2030,1,3,normal
udp,domain_u,0,46,46,0,10,normal
udp,domain_u,0,132,43,0,265,normal
tcp,http,0,298,427,1,2,normal
tcp,iso_tsap,0,0,0,0,264,ataque
tcp,smtp,0,0,0,0,2,normal
icmp,eco_i,0,18,0,0,1,ataque
udp,domain_u,0,44,120,0,114,normal
tcp,smtp,1,1734,513,1,1,normal
tcp,ftp,28,1042,3081,1,1,normal
tcp,http,0,309,1090,1,45,normal
tcp,domain,0,0,0,0,199,ataque
tcp,http,0,216,1798,1,3,normal
tcp,other,0,0,0,0,511,ataque
tcp,http,0,235,2239,1,7,normal
tcp,private,22136,1,0,0,2,ataque
tcp,uucp,0,0,0,0,146,ataque
tcp,telnet,3,140,1249,0,1,normal
udp,private,0,1,0,0,27,ataque
tcp,Z39_50,0,0,0,0,116,ataque
tcp,ftp_data,0,0,0,0,34,ataque
icmp,ecr_i,0,1032,0,0,461,ataque
tcp,domain,0,0,0,0,106,ataque
tcp,http,16,326,7161,1,1,normal
tcp,http,0,338,207,1,1,normal
udp,domain_u,0,46,136,0,50,normal
udp,other,0,147,0,0,1,normal
tcp,http,0,299,8091,1,1,normal
tcp,http,0,213,1043,1,26,normal
tcp,courier,0,0,0,0,104,ataque
tcp,http,0,285,6356,1,15,normal
tcp,remote_job,0,0,0,0,260,ataque
tcp,http,0,267,14496,1,3,normal
tcp,http,0,242,17542,1,1,normal
udp,domain_u,0,45,134,0,68,normal
tcp,http,0,304,2824,1,25,normal
tcp,finger,0,0,0,0,5,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,0,0,0,1,normal
udp,other,0,147,0,0,1,normal
tcp,private,0,0,0,0,331,ataque
tcp,http,0,226,1811,1,1,normal
tcp,private,0,0,0,0,8,ataque
tcp,domain,0,0,0,0,283,ataque
tcp,private,0,0,0,0,226,ataque
tcp,http,0,228,774,1,52,normal
tcp,http,0,205,882,1,11,normal
tcp,finger,0,7,363,0,1,normal
tcp,private,0,0,0,0,145,ataque
